model,context_target,context_length,nominal_budget,effective_budget,effective_tokens,iso_condition,quant_bits,quant_byte_cost,physical_byte_cost,arm,arm_label,protection,eviction,promotion,promotion_id,full_fraction,recency_window,sink,seed,accuracy,k,n_turns,n_full,n_quant,bytes,n_protected_lines,oracle_oversubscribed,dormancy_events,dormancy_max_run,quant_calls,quant_violations,quant_max_levels
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,257,402,403,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,140,0.16666666666666666,1,6,201,201,257.28000000000003,16,False,0,0,4088,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,257,402,402,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,141,0.0,0,6,201,201,257.28000000000003,16,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,257,402,402,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,142,0.5,3,6,201,201,257.28000000000003,16,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,402,402,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,143,0.0,0,6,201,201,257.28000000000003,17,False,0,0,2296,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,257,402,402,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,144,0.3333333333333333,2,6,201,201,257.28000000000003,17,False,0,0,5656,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,257,402,402,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,145,0.0,0,6,201,201,257.28000000000003,16,False,0,0,4256,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,402,402,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,146,0.16666666666666666,1,6,201,201,257.28000000000003,16,False,0,0,4592,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1023,257,402,403,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,147,0.0,0,6,201,201,257.28000000000003,17,False,0,0,4424,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,257,402,402,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,148,0.3333333333333333,2,6,201,201,257.28000000000003,16,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,257,402,403,iso_memory_c0.28,4,0.28,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,149,0.16666666666666666,1,6,201,201,257.28000000000003,17,False,0,0,7000,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,0,0.0,0,6,196,196,256.76,0,False,0,0,4088,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,1,0.0,0,6,196,196,256.76,0,False,0,0,3640,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,2,0.0,0,6,196,196,256.76,0,False,0,0,2352,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,3,0.0,0,6,196,196,256.76,0,False,0,0,2184,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,4,0.0,0,6,196,196,256.76,0,False,0,0,3584,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,5,0.0,0,6,196,196,256.76,0,False,0,0,3360,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1023,257,392,393,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,6,0.0,0,6,196,196,256.76,0,False,0,0,4368,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,7,0.0,0,6,196,196,256.76,0,False,0,0,4424,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,8,0.0,0,6,196,196,256.76,0,False,0,0,2128,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,9,0.0,0,6,196,196,256.76,0,False,0,0,3192,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1018,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,10,0.0,0,6,196,196,256.76,0,False,0,0,3864,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,11,0.0,0,6,196,196,256.76,0,False,0,0,1624,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1007,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,12,0.0,0,6,196,196,256.76,0,False,0,0,2688,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,13,0.0,0,6,196,196,256.76,0,False,0,0,5152,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,14,0.0,0,6,196,196,256.76,0,False,0,0,4256,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1008,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,15,0.0,0,6,196,196,256.76,0,False,0,0,2296,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,16,0.0,0,6,196,196,256.76,0,False,0,0,4480,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,17,0.0,0,6,196,196,256.76,0,False,0,0,1960,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,257,392,393,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,18,0.0,0,6,196,196,256.76,0,False,0,0,3920,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,19,0.0,0,6,196,196,256.76,0,False,0,0,2856,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1035,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,20,0.0,0,6,196,196,256.76,0,False,0,0,2296,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,21,0.0,0,6,196,196,256.76,0,False,0,0,2296,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,22,0.0,0,6,196,196,256.76,0,False,0,0,3976,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,23,0.0,0,6,196,196,256.76,0,False,0,0,3864,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,24,0.0,0,6,196,196,256.76,0,False,0,0,2968,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,25,0.0,0,6,196,196,256.76,0,False,0,0,3248,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,26,0.0,0,6,196,196,256.76,0,False,0,0,2128,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,27,0.0,0,6,196,196,256.76,0,False,0,0,3248,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,28,0.0,0,6,196,196,256.76,0,False,0,0,2352,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,29,0.0,0,6,196,196,256.76,0,False,0,0,2240,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,30,0.0,0,6,196,196,256.76,0,False,0,0,2016,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,31,0.0,0,6,196,196,256.76,0,False,0,0,2352,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,32,0.0,0,6,196,196,256.76,0,False,0,0,2632,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,33,0.0,0,6,196,196,256.76,0,False,0,0,2408,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1018,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,34,0.0,0,6,196,196,256.76,0,False,0,0,3864,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,35,0.0,0,6,196,196,256.76,0,False,0,0,6608,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,36,0.0,0,6,196,196,256.76,0,False,0,0,2576,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,37,0.0,0,6,196,196,256.76,0,False,0,0,2856,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,38,0.0,0,6,196,196,256.76,0,False,0,0,5488,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,39,0.0,0,6,196,196,256.76,0,False,0,0,4480,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,40,0.0,0,6,196,196,256.76,0,False,0,0,1736,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,41,0.0,0,6,196,196,256.76,0,False,0,0,4312,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,42,0.0,0,6,196,196,256.76,0,False,0,0,2912,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,43,0.0,0,6,196,196,256.76,0,False,0,0,3360,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,44,0.0,0,6,196,196,256.76,0,False,0,0,4816,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,45,0.0,0,6,196,196,256.76,0,False,0,0,4872,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,46,0.0,0,6,196,196,256.76,0,False,0,0,3808,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,47,0.0,0,6,196,196,256.76,0,False,0,0,2520,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,48,0.0,0,6,196,196,256.76,0,False,0,0,4088,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,49,0.0,0,6,196,196,256.76,0,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,50,0.0,0,6,196,196,256.76,0,False,0,0,4032,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,51,0.0,0,6,196,196,256.76,0,False,0,0,4816,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,52,0.0,0,6,196,196,256.76,0,False,0,0,4816,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1015,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,53,0.0,0,6,196,196,256.76,0,False,0,0,3864,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,54,0.0,0,6,196,196,256.76,0,False,0,0,3584,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,55,0.0,0,6,196,196,256.76,0,False,0,0,2912,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1045,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,56,0.0,0,6,196,196,256.76,0,False,0,0,3360,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1040,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,57,0.0,0,6,196,196,256.76,0,False,0,0,4704,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,58,0.0,0,6,196,196,256.76,0,False,0,0,3920,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,59,0.0,0,6,196,196,256.76,0,False,0,0,3920,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,60,0.0,0,6,196,196,256.76,0,False,0,0,2352,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,61,0.0,0,6,196,196,256.76,0,False,0,0,2576,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,62,0.0,0,6,196,196,256.76,0,False,0,0,4424,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1017,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,63,0.16666666666666666,1,6,196,196,256.76,0,False,0,0,5376,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,64,0.0,0,6,196,196,256.76,0,False,0,0,2632,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,65,0.0,0,6,196,196,256.76,0,False,0,0,2968,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,66,0.0,0,6,196,196,256.76,0,False,0,0,4256,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,67,0.0,0,6,196,196,256.76,0,False,0,0,3976,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,68,0.0,0,6,196,196,256.76,0,False,0,0,3752,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,69,0.0,0,6,196,196,256.76,0,False,0,0,3024,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1035,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,70,0.0,0,6,196,196,256.76,0,False,0,0,4872,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,71,0.0,0,6,196,196,256.76,0,False,0,0,2520,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,72,0.0,0,6,196,196,256.76,0,False,0,0,3024,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,73,0.0,0,6,196,196,256.76,0,False,0,0,2352,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,74,0.0,0,6,196,196,256.76,0,False,0,0,4592,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,75,0.16666666666666666,1,6,196,196,256.76,0,False,0,0,4200,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,76,0.0,0,6,196,196,256.76,0,False,0,0,2464,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,77,0.0,0,6,196,196,256.76,0,False,0,0,2576,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,257,392,393,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,78,0.0,0,6,196,196,256.76,0,False,0,0,2744,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,79,0.0,0,6,196,196,256.76,0,False,0,0,3976,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,80,0.0,0,6,196,196,256.76,0,False,0,0,3976,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,81,0.0,0,6,196,196,256.76,0,False,0,0,1680,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,82,0.0,0,6,196,196,256.76,0,False,0,0,2464,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,83,0.0,0,6,196,196,256.76,0,False,0,0,3136,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1021,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,84,0.0,0,6,196,196,256.76,0,False,0,0,3920,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1020,257,392,393,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,85,0.0,0,6,196,196,256.76,0,False,0,0,2856,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1021,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,86,0.0,0,6,196,196,256.76,0,False,0,0,4312,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1044,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,87,0.0,0,6,196,196,256.76,0,False,0,0,4704,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,88,0.0,0,6,196,196,256.76,0,False,0,0,2800,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,89,0.0,0,6,196,196,256.76,0,False,0,0,1792,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,90,0.0,0,6,196,196,256.76,0,False,0,0,2296,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1020,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,91,0.0,0,6,196,196,256.76,0,False,0,0,3752,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,92,0.0,0,6,196,196,256.76,0,False,0,0,4368,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1046,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,93,0.0,0,6,196,196,256.76,0,False,0,0,2520,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,257,392,393,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,94,0.0,0,6,196,196,256.76,0,False,0,0,6328,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1041,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,95,0.0,0,6,196,196,256.76,0,False,0,0,2016,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,96,0.0,0,6,196,196,256.76,0,False,0,0,4144,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,97,0.0,0,6,196,196,256.76,0,False,0,0,4368,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1040,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,98,0.0,0,6,196,196,256.76,0,False,0,0,3528,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,99,0.0,0,6,196,196,256.76,0,False,0,0,2632,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1039,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,100,0.0,0,6,196,196,256.76,0,False,0,0,4480,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,101,0.0,0,6,196,196,256.76,0,False,0,0,2408,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,102,0.0,0,6,196,196,256.76,0,False,0,0,1512,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,103,0.0,0,6,196,196,256.76,0,False,0,0,2744,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1044,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,104,0.0,0,6,196,196,256.76,0,False,0,0,3920,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,105,0.0,0,6,196,196,256.76,0,False,0,0,2240,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,257,392,392,iso_memory_c0.31,4,0.31,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,106,0.0,0,6,196,196,256.76,0,False,0,0,4256,0,16
